Date,Open,High,Low,Close,Adj Close,Volume
2019-08-15,44.172001,44.312,42.310001,43.127998,43.127998,40798000
2019-08-16,43.332001,44.448002,43.203999,43.987999,43.987999,25492500
2019-08-19,44.841999,45.566002,44.34,45.366001,45.366001,26548000
2019-08-20,45.523998,45.818001,44.908001,45.172001,45.172001,20626000
2019-08-21,44.402,44.644001,43.52,44.166,44.166,38971500
2019-08-22,44.560001,45.080002,43.644001,44.43,44.43,32795000
2019-08-23,43.993999,44.234001,42.200001,42.279999,42.279999,42693000
2019-08-26,42.720001,43.004002,42.307999,43,43,25259500
2019-08-27,43.147999,43.759998,42.405998,42.816002,42.816002,27081000
2019-08-28,42.737999,43.450001,42.462002,43.118,43.118,16127500
2019-08-29,43.799999,44.68,43.599998,44.341999,44.341999,25897500
2019-08-30,45.830002,46.487999,44.841999,45.122002,45.122002,46603000
2019-09-03,44.816002,45.790001,44.632,45.001999,45.001999,26770500
2019-09-04,45.377998,45.692001,43.841999,44.136002,44.136002,28805000
2019-09-05,44.5,45.959999,44.169998,45.916,45.916,36976500
2019-09-06,45.439999,45.928001,45.034,45.490002,45.490002,20947000
2019-09-09,46,46.751999,45.846001,46.358002,46.358002,24013500
2019-09-10,46.16,47.108002,45.787998,47.108002,47.108002,24418500
2019-09-11,47.476002,49.633999,47.200001,49.419998,49.419998,50214000
2019-09-12,49.540001,50.700001,48.880001,49.174,49.174,42906000
2019-09-13,49.391998,49.689999,48.973999,49.040001,49.040001,26565500
2019-09-16,49.200001,49.486,48.234001,48.562,48.562,23640500
2019-09-17,48.493999,49.119999,48.074001,48.958,48.958,19327000
2019-09-18,49,49.633999,48.473999,48.698002,48.698002,20851000
2019-09-19,49.200001,49.588001,48.967999,49.32,49.32,23979000
2019-09-20,49.298,49.389999,47.632,48.124001,48.124001,31765000
2019-09-23,48,49.035999,47.844002,48.245998,48.245998,21701000
2019-09-24,48.304001,48.397999,44.521999,44.641998,44.641998,64457500
2019-09-25,44.911999,45.796001,43.672001,45.740002,45.740002,47135500
2019-09-26,46.132,48.661999,45.48,48.512001,48.512001,59422500
2019-09-27,48.439999,49.742001,47.745998,48.425999,48.425999,55582000
2019-09-30,48.599998,48.796001,47.222,48.174,48.174,29399000
2019-10-01,48.299999,49.189999,47.826,48.938,48.938,30813000
2019-10-02,48.658001,48.93,47.886002,48.625999,48.625999,28157000
2019-10-03,46.372002,46.896,44.855999,46.605999,46.605999,75422500
2019-10-04,46.321999,46.956001,45.613998,46.285999,46.285999,39975000
2019-10-07,45.959999,47.712002,45.709999,47.543999,47.543999,40321000
2019-10-08,47.174,48.787998,46.900002,48.009998,48.009998,43391000
2019-10-09,48.264,49.459999,48.130001,48.905998,48.905998,34472000
2019-10-10,49.056,49.855999,48.316002,48.948002,48.948002,31416500
2019-10-11,49.43,50.216,49.362,49.577999,49.577999,42377000
2019-10-14,49.580002,51.709999,49.425999,51.391998,51.391998,51025000
2019-10-15,51.540001,52,50.824001,51.577999,51.577999,32164000
2019-10-16,51.478001,52.419998,51.383999,51.950001,51.950001,33420500
2019-10-17,52.5,52.956001,52.034,52.394001,52.394001,23846500
2019-10-18,52.139999,52.560001,51.02,51.389999,51.389999,28749000
2019-10-21,51.666,51.900002,50.035999,50.700001,50.700001,25101500
2019-10-22,50.863998,51.666,50.169998,51.116001,51.116001,23004000
2019-10-23,50.900002,51.228001,50.27,50.936001,50.936001,26305500
2019-10-24,59.674,60.986,57.84,59.936001,59.936001,148604500
2019-10-25,59.543999,66,59.222,65.625999,65.625999,150030500
2019-10-28,65.508003,68.167999,64.519997,65.542,65.542,94351500
2019-10-29,63.998001,64.860001,62.950001,63.243999,63.243999,63421500
2019-10-30,62.599998,63.757999,61.993999,63.001999,63.001999,48209000
2019-10-31,62.619999,63.799999,62.599998,62.984001,62.984001,25335000
2019-11-01,63.264,63.296001,61.959999,62.661999,62.661999,31919500
2019-11-04,62.959999,64.388,61.852001,63.493999,63.493999,43935000
2019-11-05,63.924,64.702003,63.223999,63.444,63.444,34717000
2019-11-06,63.599998,65.344002,62.900002,65.316002,65.316002,39704500
2019-11-07,65.828003,68.300003,65.603996,67.108002,67.108002,72336500
2019-11-08,66.900002,67.491997,66.5,67.428001,67.428001,30346000
2019-11-11,68.790001,69.837997,68.400002,69.017998,69.017998,49933500
2019-11-12,69.379997,70.073997,68.807999,69.986,69.986,36797000
2019-11-13,71,71.265999,69.036003,69.222,69.222,42100500
2019-11-14,69.222,70.767998,68.582001,69.870003,69.870003,32324500
2019-11-15,70.127998,70.559998,69.671997,70.433998,70.433998,24045000
2019-11-18,70.584,70.629997,69.220001,69.998001,69.998001,22002000
2019-11-19,70.349998,71.998001,69.559998,71.903999,71.903999,38624000
2019-11-20,72,72.239998,69.914001,70.444,70.444,33625500
2019-11-21,70.902,72.167999,70.800003,70.966003,70.966003,30550000
2019-11-22,68.031998,68.199997,66,66.608002,66.608002,84353000
2019-11-25,68.863998,68.914001,66.891998,67.267998,67.267998,61697500
2019-11-26,67.054001,67.099998,65.419998,65.783997,65.783997,39737000
2019-11-27,66.223999,66.786003,65.713997,66.258003,66.258003,27778000
2019-11-29,66.222,66.251999,65.5,65.987999,65.987999,12328000
2019-12-02,65.879997,67.276001,65.737999,66.973999,66.973999,30372500
2019-12-03,66.524002,67.582001,66.438004,67.239998,67.239998,32868500
2019-12-04,67.550003,67.571999,66.57,66.606003,66.606003,27665000
2019-12-05,66.566002,66.884003,65.449997,66.073997,66.073997,18623000
2019-12-06,67,67.772003,66.954002,67.178001,67.178001,38062000
2019-12-09,67.318001,68.889999,67.015999,67.905998,67.905998,45115500
2019-12-10,67.991997,70.146004,67.862,69.767998,69.767998,44141500
2019-12-11,70.375999,71.438004,70.218002,70.540001,70.540001,34489000
2019-12-12,70.984001,72.547997,70.646004,71.935997,71.935997,38819500
2019-12-13,72.209999,73.042,70.928001,71.678001,71.678001,32854500
2019-12-16,72.510002,76.722,72.5,76.300003,76.300003,90871000
2019-12-17,75.797997,77.099998,75.18,75.797997,75.797997,42484000
2019-12-18,76.125999,79.043999,76.115997,78.629997,78.629997,70605000
2019-12-19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500
2019-12-20,82.057999,82.599998,80.038002,81.117996,81.117996,73763500
2019-12-23,82.356003,84.402,82,83.844002,83.844002,66598000
2019-12-24,83.671997,85.094002,82.538002,85.050003,85.050003,40273500
2019-12-26,85.582001,86.695999,85.269997,86.188004,86.188004,53169500
2019-12-27,87,87.061996,85.222,86.075996,86.075996,49728500
2019-12-30,85.758003,85.800003,81.851997,82.940002,82.940002,62932000
2019-12-31,81,84.258003,80.416,83.666,83.666,51428500
2020-01-02,84.900002,86.139999,84.342003,86.052002,86.052002,47660500
2020-01-03,88.099998,90.800003,87.384003,88.601997,88.601997,88892500
2020-01-06,88.094002,90.311996,88,90.307999,90.307999,50665000
2020-01-07,92.279999,94.325996,90.671997,93.811996,93.811996,89410500
2020-01-08,94.739998,99.697998,93.646004,98.428001,98.428001,155721500
2020-01-09,99.419998,99.760002,94.573997,96.267998,96.267998,142202000
2020-01-10,96.358002,96.987999,94.739998,95.629997,95.629997,64797500
2020-01-13,98.699997,105.125999,98.400002,104.972,104.972,132588000
2020-01-14,108.851997,109.482002,104.980003,107.584,107.584,144981000
2020-01-15,105.952003,107.568001,103.358002,103.699997,103.699997,86844000
2020-01-16,98.75,102.891998,98.433998,102.697998,102.697998,108683500
2020-01-17,101.522003,103.134003,100.632004,102.099998,102.099998,68145500
2020-01-21,106.050003,109.716003,105.681999,109.440002,109.440002,89017500
2020-01-22,114.377998,118.900002,111.82,113.912003,113.912003,156845000
2020-01-23,112.849998,116.400002,111.120003,114.440002,114.440002,98255000
2020-01-24,114.125999,114.772003,110.851997,112.963997,112.963997,71768000
2020-01-27,108.398003,112.888,107.856003,111.603996,111.603996,68040500
2020-01-28,113.697998,115.362,111.615997,113.379997,113.379997,58942500
2020-01-29,115.138,117.959999,113.486,116.197998,116.197998,89007500
2020-01-30,126.484001,130.175995,123.599998,128.162003,128.162003,145028500
2020-01-31,128,130.600006,126.503998,130.113998,130.113998,78596500
2020-02-03,134.738007,157.227997,134.703995,156,156,235325000
2020-02-04,176.591995,193.798004,166.776001,177.412003,177.412003,304694000
2020-02-05,164.651993,169.195999,140.822006,146.940002,146.940002,242119000
2020-02-06,139.983994,159.166,137.399994,149.792007,149.792007,199404000
2020-02-07,146.110001,153.949997,146,149.613998,149.613998,85317500
2020-02-10,160,163.998001,150.479996,154.255997,154.255997,123446000
2020-02-11,153.757996,156.701996,151.600006,154.876007,154.876007,58487500
2020-02-12,155.574005,157.949997,152.673996,153.457993,153.457993,60112500
2020-02-13,148.367996,163.600006,147,160.800003,160.800003,131446500
2020-02-14,157.444,162.593994,157.100006,160.005997,160.005997,78468500
2020-02-18,168.320007,172,166.472,171.679993,171.679993,81908500
2020-02-19,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
2020-02-20,182.389999,182.399994,171.988007,179.882004,179.882004,88174500
2020-02-21,181.395996,182.612,176.089996,180.199997,180.199997,71574000
2020-02-24,167.800003,172.699997,164.440002,166.757996,166.757996,75961000
2020-02-25,169.800003,171.320007,157.399994,159.981995,159.981995,86452500
2020-02-26,156.5,162.662003,155.222,155.759995,155.759995,70427500
2020-02-27,146,147.953995,133.800003,135.800003,135.800003,121386000
2020-02-28,125.940002,138.104004,122.304001,133.598007,133.598007,121114500
2020-03-02,142.251999,148.738007,137.334,148.723999,148.723999,100975000
2020-03-03,161,161.395996,143.222,149.102005,149.102005,128920000
2020-03-04,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
2020-03-05,144.753998,149.149994,143.613998,144.908005,144.908005,54263500
2020-03-06,138,141.399994,136.854004,140.695999,140.695999,63314500
2020-03-09,121.078003,132.600006,121,121.599998,121.599998,85368500
2020-03-10,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
2020-03-11,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
2020-03-12,116.178001,118.900002,109.25,112.110001,112.110001,94545500
2020-03-13,119,121.514,100.400002,109.323997,109.323997,113201500
2020-03-16,93.900002,98.973999,88.433998,89.014,89.014,102447500
2020-03-17,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
2020-03-18,77.800003,80.972,70.101997,72.244003,72.244003,118931000
2020-03-19,74.940002,90.400002,71.692001,85.528,85.528,150977500
2020-03-20,87.639999,95.400002,85.157997,85.505997,85.505997,141427500
2020-03-23,86.720001,88.400002,82.099998,86.858002,86.858002,82272500
2020-03-24,95.459999,102.737999,94.800003,101,101,114476000
2020-03-25,109.050003,111.400002,102.222,107.849998,107.849998,106113500
2020-03-26,109.477997,112,102.449997,105.632004,105.632004,86903500
2020-03-27,101,105.160004,98.806,102.872002,102.872002,71887000
2020-03-30,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
2020-03-31,100.25,108.592003,99.400002,104.800003,104.800003,88857500
2020-04-01,100.800003,102.790001,95.019997,96.311996,96.311996,66766000
2020-04-02,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
2020-04-03,101.900002,103.098,93.678001,96.001999,96.001999,112810500
2020-04-06,102.239998,104.199997,99.592003,103.248001,103.248001,74509000
2020-04-07,109,113,106.468002,109.089996,109.089996,89599000
2020-04-08,110.839996,111.442001,106.666,109.767998,109.767998,63280000
2020-04-09,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
2020-04-13,118.031998,130.399994,116.106003,130.190002,130.190002,112377000
2020-04-14,139.794006,148.376007,138.485992,141.977997,141.977997,152882500
2020-04-15,148.399994,150.626007,142,145.966003,145.966003,117885000
2020-04-16,143.388,151.889999,141.343994,149.042007,149.042007,103289500
2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,65641000
2020-04-20,146.539993,153.113998,142.442001,149.272003,149.272003,73733000
2020-04-21,146.024002,150.666,134.757996,137.343994,137.343994,101045500
2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,70827500
2020-04-23,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
2020-04-24,142.162003,146.145996,139.636002,145.029999,145.029999,66060000
2020-04-27,147.522003,159.897995,147,159.75,159.75,103407000
2020-04-28,159.128006,161,151.337997,153.824005,153.824005,76110000
2020-04-29,158.033997,160.639999,156.632004,160.102005,160.102005,81080000
2020-04-30,171.037994,173.964005,152.699997,156.376007,156.376007,142359500
2020-05-01,151,154.554001,136.608002,140.264008,140.264008,162659000
2020-05-04,140.199997,152.399994,139.600006,152.238007,152.238007,96185500
2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000
2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500
2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80432500
2020-05-11,158.102005,164.800003,157,162.257996,162.257996,82598000
2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500
2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500
2020-05-14,156,160.671997,152.800003,160.666,160.666,68411000
2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000
2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000
2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500
2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500
2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000
2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500
2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500
2020-05-27,164.171997,165.542007,157,164.046005,164.046005,57747500
2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000
2020-05-29,161.75,167,160.841995,167,167,58822500
2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000
2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500
2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500
2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500
2020-06-08,183.800003,190,181.832001,189.983994,189.983994,70873500
2020-06-09,188.001999,190.888,184.785995,188.134003,188.134003,56941000
2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000
2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500
2020-06-12,196,197.595993,182.520004,187.056,187.056,83817000
2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000
2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
2020-06-17,197.542007,201,196.514008,198.358002,198.358002,49454000
2020-06-18,200.600006,203.839996,198.893997,200.792007,200.792007,48759500
2020-06-19,202.556,203.194,198.268005,200.179993,200.179993,43398500
2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000
2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500
2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000
2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500
2020-06-26,198.955994,199,190.973999,191.947998,191.947998,44274500
2020-06-29,193.802002,202,189.703995,201.869995,201.869995,45132000
2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500
2020-07-01,216.600006,227.065994,216.100006,223.925995,223.925995,66634500
2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500
2020-07-06,255.337997,275.558014,253.207993,274.31601,274.31601,102849500
2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500
2020-07-08,281,283.451996,262.268005,273.175995,273.175995,81556500
2020-07-09,279.39801,281.712006,270.256012,278.855988,278.855988,58588000
2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000
2020-07-13,331.799988,358.997986,294.221985,299.411987,299.411987,194927000
2020-07-14,311.200012,318,286.200012,303.359985,303.359985,117090500
2020-07-15,308.600006,310,291.399994,309.201996,309.201996,81839000
2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000
2020-07-17,302.690002,307.502014,298,300.167999,300.167999,46650000
2020-07-20,303.802002,330,297.600006,328.600006,328.600006,85607000
2020-07-21,327.985992,335,311.600006,313.671997,313.671997,80536000
2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500
2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500
2020-07-24,283.201996,293,273.308014,283.399994,283.399994,96983000
2020-07-27,287,309.588013,282.600006,307.920013,307.920013,80243500
2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500
2020-07-29,300.200012,306.962006,297.399994,299.821991,299.821991,47134500
2020-07-30,297.600006,302.64801,294.200012,297.497986,297.497986,38105000
2020-07-31,303,303.410004,284.196014,286.152008,286.152008,61041000
2020-08-03,289.839996,301.962006,288.876007,297,297,44046500
2020-08-04,299.002014,305.481995,292.399994,297.399994,297.399994,42075000
2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24739000
2020-08-06,298.165985,303.462006,295.451996,297.915985,297.915985,29961500
2020-08-07,299.90799,299.950012,283.002014,290.541992,290.541992,44482000
2020-08-10,289.600006,291.5,277.167999,283.713989,283.713989,37611500
2020-08-11,279.200012,284,273,274.877991,274.877991,43129000
2020-08-12,294,317,287,310.951996,310.951996,109147000
2020-08-13,322.200012,330.235992,313.451996,324.200012,324.200012,102126500
2020-08-14,332.997986,333.76001,325.328003,330.141998,330.141998,62888000
2020-08-17,335.399994,369.171997,334.56601,367.127991,367.127991,101211500
2020-08-18,379.798004,384.779999,369.022003,377.417999,377.417999,82372500
2020-08-19,373,382.200012,368.242004,375.705994,375.705994,61026500
2020-08-20,372.135986,404.39801,371.411987,400.365997,400.365997,103059000
2020-08-21,408.951996,419.097992,405.01001,409.996002,409.996002,107448000
2020-08-24,425.256012,425.799988,385.503998,402.839996,402.839996,100318000
2020-08-25,394.977997,405.589996,393.600006,404.667999,404.667999,53294500
2020-08-26,412,433.200012,410.726013,430.634003,430.634003,71197000
2020-08-27,436.09201,459.119995,428.5,447.75,447.75,118465000
2020-08-28,459.023987,463.697998,437.303986,442.679993,442.679993,100406000
2020-08-31,444.609985,500.140015,440.109985,498.320007,498.320007,118374400
2020-09-01,502.140015,502.48999,470.51001,475.049988,475.049988,89841100
2020-09-02,478.98999,479.040009,405.119995,447.369995,447.369995,96176100
2020-09-03,407.230011,431.799988,402,407,407,87596100
2020-09-04,402.809998,428,372.019989,418.320007,418.320007,110321900
2020-09-08,356,368.73999,329.880005,330.209991,330.209991,115465700
2020-09-09,356.600006,369,341.51001,366.279999,366.279999,79465800
2020-09-10,386.209991,398.98999,360.559998,371.339996,371.339996,84930600
2020-09-11,381.940002,382.5,360.5,372.720001,372.720001,60717500
2020-09-14,380.950012,420,373.299988,419.619995,419.619995,83020600
2020-09-15,436.559998,461.940002,430.700012,449.76001,449.76001,97298200
2020-09-16,439.869995,457.790009,435.309998,441.76001,441.76001,72279300
2020-09-17,415.600006,437.790009,408,423.429993,423.429993,76779200
2020-09-18,447.940002,451,428.799988,442.149994,442.149994,86406800
2020-09-21,453.130005,455.679993,407.070007,449.390015,449.390015,109476800
2020-09-22,429.600006,437.76001,417.600006,424.230011,424.230011,79580800
2020-09-23,405.160004,412.149994,375.880005,380.359985,380.359985,95074200
2020-09-24,363.799988,399.5,351.299988,387.790009,387.790009,96561100
2020-09-25,393.470001,408.730011,391.299988,407.339996,407.339996,67208500
2020-09-28,424.619995,428.079987,415.549988,421.200012,421.200012,49719600
2020-09-29,416,428.5,411.600006,419.070007,419.070007,50219300
2020-09-30,421.320007,433.929993,420.470001,429.01001,429.01001,48145600
2020-10-01,440.76001,448.880005,434.420013,448.160004,448.160004,50741500
2020-10-02,421.390015,439.130005,415,415.089996,415.089996,71430000
2020-10-05,423.350006,433.640015,419.329987,425.679993,425.679993,44722800
2020-10-06,423.790009,428.779999,406.049988,413.980011,413.980011,49146300
2020-10-07,419.869995,429.899994,413.850006,425.299988,425.299988,43127700
2020-10-08,438.440002,439,425.299988,425.920013,425.920013,40421100
2020-10-09,430.130005,434.589996,426.459991,434,434,28925700
2020-10-12,442,448.73999,438.579987,442.299988,442.299988,38791100
2020-10-13,443.350006,448.890015,436.600006,446.649994,446.649994,34463700
2020-10-14,449.779999,465.899994,447.350006,461.299988,461.299988,47879700
2020-10-15,450.309998,456.570007,442.5,448.880005,448.880005,35672400
2020-10-16,454.440002,455.950012,438.850006,439.670013,439.670013,32775900
2020-10-19,446.23999,447,428.869995,430.829987,430.829987,36287800
2020-10-20,431.75,431.75,419.049988,421.940002,421.940002,31656300
2020-10-21,422.700012,432.950012,421.25,422.640015,422.640015,32370500
2020-10-22,441.920013,445.230011,424.51001,425.790009,425.790009,39993200
2020-10-23,421.839996,422.890015,407.380005,420.630005,420.630005,33717000
2020-10-26,411.630005,425.76001,410,420.279999,420.279999,28239200
2020-10-27,423.76001,430.5,420.100006,424.679993,424.679993,22686500
2020-10-28,416.480011,418.600006,406,406.019989,406.019989,25451400
2020-10-29,409.959991,418.059998,406.459991,410.829987,410.829987,22655300
2020-10-30,406.899994,407.589996,379.109985,388.040009,388.040009,42511300
2020-11-02,394,406.980011,392.299988,400.51001,400.51001,29021100
2020-11-03,409.730011,427.769989,406.690002,423.899994,423.899994,34351700
2020-11-04,430.619995,435.399994,417.100006,420.980011,420.980011,32143100
2020-11-05,428.299988,440,424,438.089996,438.089996,28414500
2020-11-06,436.100006,436.570007,424.279999,429.950012,429.950012,21706000
2020-11-09,439.5,452.5,421,421.26001,421.26001,34833000
2020-11-10,420.089996,420.089996,396.029999,410.359985,410.359985,30284200
2020-11-11,416.450012,418.700012,410.579987,417.130005,417.130005,17357700
2020-11-12,415.049988,423,409.519989,411.76001,411.76001,19855100
2020-11-13,410.850006,412.529999,401.660004,408.5,408.5,19771100
2020-11-16,408.929993,412.450012,404.089996,408.089996,408.089996,26838600
2020-11-17,460.170013,462,433.01001,441.609985,441.609985,61188300
2020-11-18,448.350006,496,443.5,486.640015,486.640015,78044000
2020-11-19,492,508.609985,487.570007,499.269989,499.269989,62475300
2020-11-20,497.98999,502.5,489.059998,489.609985,489.609985,32911900
2020-11-23,503.5,526,501.790009,521.849976,521.849976,50260300
2020-11-24,540.400024,559.98999,526.200012,555.380005,555.380005,53648500
2020-11-25,550.059998,574,545.369995,574,574,48930200
2020-11-27,581.159973,598.780029,578.450012,585.76001,585.76001,37561100
2020-11-30,602.210022,607.799988,554.51001,567.599976,567.599976,63003100
2020-12-01,597.590027,597.849976,572.049988,584.76001,584.76001,40103500
2020-12-02,556.440002,571.539978,541.210022,568.820007,568.820007,47775700
2020-12-03,590.02002,598.969971,582.429993,593.380005,593.380005,42552000
2020-12-04,591.01001,599.039978,585.5,599.039978,599.039978,29401300
2020-12-07,604.919983,648.789978,603.049988,641.76001,641.76001,56309700
2020-12-08,625.51001,651.280029,618.5,649.880005,649.880005,64265000
2020-12-09,653.690002,654.320007,588,604.47998,604.47998,71291200
2020-12-10,574.369995,627.75,566.340027,627.070007,627.070007,67083200
2020-12-11,615.01001,624,596.799988,609.98999,609.98999,46475000
2020-12-14,619,642.75,610.200012,639.830017,639.830017,52040600
2020-12-15,643.280029,646.900024,623.799988,633.25,633.25,45071500
2020-12-16,628.22998,632.5,605,622.77002,622.77002,42095800
2020-12-17,628.190002,658.820007,619.5,655.900024,655.900024,56270100
2020-12-18,668.900024,695,628.539978,695,695,222126200
2020-12-21,666.23999,668.5,646.070007,649.859985,649.859985,58045300
2020-12-22,648,649.880005,614.22998,640.340027,640.340027,51716000
2020-12-23,632.200012,651.5,622.570007,645.97998,645.97998,33173000
2020-12-24,642.98999,666.090027,641,661.77002,661.77002,22865600
2020-12-28,674.51001,681.400024,660.799988,663.690002,663.690002,32278600
2020-12-29,661,669.900024,655,665.98999,665.98999,22910800
2020-12-30,672,696.599976,668.359985,694.780029,694.780029,42846000
2020-12-31,699.98999,718.719971,691.119995,705.669983,705.669983,49649900
2021-01-04,719.460022,744.48999,717.190002,729.77002,729.77002,48638200
2021-01-05,723.659973,740.840027,719.200012,735.109985,735.109985,32245200
2021-01-06,758.48999,774,749.099976,755.97998,755.97998,44700000
2021-01-07,777.630005,816.98999,775.200012,816.039978,816.039978,51498900
2021-01-08,856,884.48999,838.390015,880.02002,880.02002,75055500
2021-01-11,849.400024,854.429993,803.619995,811.190002,811.190002,59301600
2021-01-12,831,868,827.340027,849.440002,849.440002,46270700
2021-01-13,852.76001,860.469971,832,854.409973,854.409973,33312500
2021-01-14,843.390015,863,838.75,845,845,31266300
2021-01-15,852,859.900024,819.099976,826.159973,826.159973,38777600
2021-01-19,837.799988,850,833,844.549988,844.549988,25367000
2021-01-20,858.73999,859.5,837.280029,850.450012,850.450012,25665900
2021-01-21,855,855.719971,841.419983,844.98999,844.98999,20521100
2021-01-22,834.309998,848,828.619995,846.640015,846.640015,20066500
2021-01-25,855,900.400024,838.820007,880.799988,880.799988,41173400
2021-01-26,891.380005,895.900024,871.599976,883.090027,883.090027,23131600
2021-01-27,870.349976,891.5,858.659973,864.159973,864.159973,27334000
2021-01-28,820,848,801,835.429993,835.429993,26378000
2021-01-29,830,842.409973,780.099976,793.530029,793.530029,34990800
2021-02-01,814.289978,842,795.559998,839.809998,839.809998,25391400
2021-02-02,844.679993,880.5,842.200012,872.789978,872.789978,24346200
2021-02-03,877.02002,878.080017,853.059998,854.690002,854.690002,18343500
2021-02-04,855,856.5,833.419983,849.98999,849.98999,15812700
2021-02-05,845,864.77002,838.969971,852.22998,852.22998,18566600
2021-02-08,869.669983,877.77002,854.75,863.419983,863.419983,20161700
2021-02-09,855.119995,859.799988,841.75,849.460022,849.460022,15157700
2021-02-10,843.640015,844.820007,800.02002,804.820007,804.820007,36216100
2021-02-11,812.440002,829.880005,801.72998,811.659973,811.659973,21622800
2021-02-12,801.26001,817.330017,785.330017,816.119995,816.119995,23768300
2021-02-16,818,821,792.440002,796.219971,796.219971,19802300
2021-02-17,779.090027,799.840027,762.01001,798.150024,798.150024,25996500
2021-02-18,780.900024,794.690002,776.27002,787.380005,787.380005,17957100
2021-02-19,795,796.789978,777.369995,781.299988,781.299988,18958300
2021-02-22,762.640015,768.5,710.200012,714.5,714.5,37269700
2021-02-23,662.130005,713.609985,619,698.840027,698.840027,66606900
2021-02-24,711.849976,745,694.169983,742.02002,742.02002,36767000
2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900
2021-02-26,700,706.700012,659.51001,675.5,675.5,41089200
2021-03-01,690.109985,719,685.049988,718.429993,718.429993,27136200
2021-03-02,718.280029,721.109985,685,686.440002,686.440002,23732200
2021-03-03,687.98999,700.700012,651.710022,653.200012,653.200012,30208000
2021-03-04,655.799988,668.450012,600,621.440002,621.440002,65919500
2021-03-05,626.059998,627.840027,539.48999,597.950012,597.950012,89396500
2021-03-08,600.549988,620.130005,558.789978,563,563,51787000
2021-03-09,608.179993,678.090027,595.210022,673.580017,673.580017,67523300
2021-03-10,700.299988,717.849976,655.059998,668.059998,668.059998,60605700
2021-03-11,699.400024,702.5,677.179993,699.599976,699.599976,36253900
2021-03-12,670,694.880005,666.140015,693.72998,693.72998,33583800
2021-03-15,694.090027,713.179993,684.039978,707.940002,707.940002,29335600
2021-03-16,703.349976,707.919983,671,676.880005,676.880005,32195700
2021-03-17,656.869995,703.72998,651.01001,701.809998,701.809998,40372500
2021-03-18,684.289978,689.22998,652,653.159973,653.159973,33224800
2021-03-19,646.599976,657.22998,624.619995,654.869995,654.869995,42894000
2021-03-22,684.590027,699.619995,668.75,670,670,39512200
2021-03-23,675.77002,677.799988,657.51001,662.159973,662.159973,30491900
2021-03-24,667.909973,668.02002,630.109985,630.27002,630.27002,33795200
